"timestamp","started_at","ended_at","case","warmup","run","base_url","model","gpu_index","gpu_name","driver","max_tokens","temperature","seed","prompt_style","target_prompt_tokens","prompt_chars","prompt_sha256","prompt_tokens","completion_tokens","total_tokens","wall_seconds","wall_completion_tps","power_before_w","power_after_w","clock_before_mhz","clock_after_mhz","mem_clock_before_mhz","mem_clock_after_mhz","temp_before_c","temp_after_c","memory_before_mib","memory_after_mib","memory_total_mib"
"2026-06-27T21:56:05","2026-06-27T21:56:05.7797501-07:00","2026-06-27T21:56:15.1736338-07:00","ornith-1.0-35b-nvfp4-moe-mtp-llamacpp-ctx262k-prompt10k-gen1024","True","1","http://127.0.0.1:39196/v1","ornith-1.0-35b-nvfp4-moe-mtp","0","NVIDIA GeForce RTX 5090","610.62","1024","0","1234","BookContext","10000","42940","785c5b31d1ce77612431b1289c0a097ed51ab1a6d4a07bccfb7a70f59df55f94","8905","1024","9929","9.391","109.038","14.3","183.36","195","2422","405","13801","35","42","22913","23165","32607"
"2026-06-27T21:56:15","2026-06-27T21:56:15.7230524-07:00","2026-06-27T21:56:23.0105728-07:00","ornith-1.0-35b-nvfp4-moe-mtp-llamacpp-ctx262k-prompt10k-gen1024","False","1","http://127.0.0.1:39196/v1","ornith-1.0-35b-nvfp4-moe-mtp","0","NVIDIA GeForce RTX 5090","610.62","1024","0","1234","BookContext","10000","42940","785c5b31d1ce77612431b1289c0a097ed51ab1a6d4a07bccfb7a70f59df55f94","8905","1024","9929","7.287","140.529","158.36","187.19","2422","2422","13801","13801","39","42","23165","23165","32607"
