"timestamp","started_at","ended_at","case","warmup","run","base_url","model","gpu_index","gpu_name","driver","max_tokens","temperature","seed","prompt_style","target_prompt_tokens","prompt_chars","prompt_sha256","prompt_tokens","completion_tokens","total_tokens","wall_seconds","wall_completion_tps","power_before_w","power_after_w","clock_before_mhz","clock_after_mhz","mem_clock_before_mhz","mem_clock_after_mhz","temp_before_c","temp_after_c","memory_before_mib","memory_after_mib","memory_total_mib"
"2026-06-27T21:53:54","2026-06-27T21:53:54.9708033-07:00","2026-06-27T21:54:03.4647627-07:00","ornith-1.0-35b-nvfp4-moe-mtp-llamacpp-ctx100k-prompt10k-gen1024","True","1","http://127.0.0.1:39195/v1","ornith-1.0-35b-nvfp4-moe-mtp","0","NVIDIA GeForce RTX 5090","610.62","1024","0","1234","BookContext","10000","42940","785c5b31d1ce77612431b1289c0a097ed51ab1a6d4a07bccfb7a70f59df55f94","8905","1024","9929","8.491","120.6","14.33","199.66","195","2422","405","13801","34","42","21307","21871","32607"
"2026-06-27T21:54:03","2026-06-27T21:54:03.9504828-07:00","2026-06-27T21:54:10.6155781-07:00","ornith-1.0-35b-nvfp4-moe-mtp-llamacpp-ctx100k-prompt10k-gen1024","False","1","http://127.0.0.1:39195/v1","ornith-1.0-35b-nvfp4-moe-mtp","0","NVIDIA GeForce RTX 5090","610.62","1024","0","1234","BookContext","10000","42940","785c5b31d1ce77612431b1289c0a097ed51ab1a6d4a07bccfb7a70f59df55f94","8905","1024","9929","6.665","153.65","199.66","187.45","2422","2422","13801","13801","42","42","21871","21871","32607"
