"timestamp","started_at","ended_at","case","warmup","run","base_url","model","gpu_index","gpu_name","driver","max_tokens","temperature","seed","prompt_style","target_prompt_tokens","prompt_chars","prompt_sha256","prompt_tokens","completion_tokens","total_tokens","wall_seconds","wall_completion_tps","power_before_w","power_after_w","clock_before_mhz","clock_after_mhz","mem_clock_before_mhz","mem_clock_after_mhz","temp_before_c","temp_after_c","memory_before_mib","memory_after_mib","memory_total_mib"
"2026-06-27T21:59:24","2026-06-27T21:59:24.0034849-07:00","2026-06-27T21:59:32.5219792-07:00","ornith-1.0-35b-nvfp4-moe-mtp-ngram-llamacpp-ctx262k-prompt10k-gen1024","True","1","http://127.0.0.1:39197/v1","ornith-1.0-35b-nvfp4-moe-mtp-ngram","0","NVIDIA GeForce RTX 5090","610.62","1024","0","1234","BookContext","10000","42940","785c5b31d1ce77612431b1289c0a097ed51ab1a6d4a07bccfb7a70f59df55f94","8905","1024","9929","8.515","120.254","14.34","193.43","195","2400","405","13801","38","45","22975","23227","32607"
"2026-06-27T21:59:33","2026-06-27T21:59:33.0650853-07:00","2026-06-27T21:59:39.8809842-07:00","ornith-1.0-35b-nvfp4-moe-mtp-ngram-llamacpp-ctx262k-prompt10k-gen1024","False","1","http://127.0.0.1:39197/v1","ornith-1.0-35b-nvfp4-moe-mtp-ngram","0","NVIDIA GeForce RTX 5090","610.62","1024","0","1234","BookContext","10000","42940","785c5b31d1ce77612431b1289c0a097ed51ab1a6d4a07bccfb7a70f59df55f94","8905","1024","9929","6.816","150.245","193.43","191.45","2400","2400","13801","13801","45","45","23227","23297","32607"
